route_key,ODC,DDC,ProductType,dayofweek,Optimal_Model,Historical_Error_Pct,Confidence
SLC|CAK|EXP|5,SLC,CAK,EXP,5,01_Historical_Baseline,0.0,HIGH
SLC|CAK|MAX|2,SLC,CAK,MAX,2,18_Clustering,50.42028985507246,LOW
SLC|CAK|MAX|3,SLC,CAK,MAX,3,14_SARIMA,15.402169072736308,HIGH
SLC|CAK|MAX|4,SLC,CAK,MAX,4,05_Trend_Adjusted,3.114035087719292,HIGH
SLC|CAK|MAX|5,SLC,CAK,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|CAK|MAX|6,SLC,CAK,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|CAK|MAX|7,SLC,CAK,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|CLT|EXP|3,SLC,CLT,EXP,3,16_ML_Regressor,1.0381149807374734,HIGH
SLC|CLT|EXP|4,SLC,CLT,EXP,4,04_Recent_8W,0.0,HIGH
SLC|CLT|EXP|5,SLC,CLT,EXP,5,01_Historical_Baseline,999.0,LOW
SLC|CLT|MAX|2,SLC,CLT,MAX,2,18_Clustering,40.97653554175294,MEDIUM
SLC|CLT|MAX|3,SLC,CLT,MAX,3,04_Recent_8W,7.638888888888889,HIGH
SLC|CLT|MAX|4,SLC,CLT,MAX,4,03_Recent_4W_HYBRID,0.0,HIGH
SLC|CLT|MAX|5,SLC,CLT,MAX,5,01_Historical_Baseline,0.0,HIGH
SLC|CLT|MAX|6,SLC,CLT,MAX,6,01_Historical_Baseline,0.0,HIGH
SLC|CLT|MAX|7,SLC,CLT,MAX,7,01_Historical_Baseline,0.0,HIGH
SLC|CVG|MAX|2,SLC,CVG,MAX,2,18_Clustering,65.56964573268922,LOW
SLC|CVG|MAX|3,SLC,CVG,MAX,3,14_SARIMA,11.799841769940915,HIGH
SLC|CVG|MAX|4,SLC,CVG,MAX,4,11_Hybrid_Week_Blend,7.596153846153851,HIGH
SLC|CVG|MAX|5,SLC,CVG,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|CVG|MAX|6,SLC,CVG,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|DFW|MAX|2,SLC,DFW,MAX,2,18_Clustering,81.50010815487778,LOW
SLC|DFW|MAX|3,SLC,DFW,MAX,3,07_Same_Week_Last_Year,8.333333333333332,HIGH
SLC|DFW|MAX|4,SLC,DFW,MAX,4,18_Clustering,0.7521672616012307,HIGH
SLC|DFW|MAX|5,SLC,DFW,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|DFW|MAX|6,SLC,DFW,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|EWR|MAX|2,SLC,EWR,MAX,2,18_Clustering,54.09286097691896,LOW
SLC|EWR|MAX|3,SLC,EWR,MAX,3,04_Recent_8W,3.4090909090909087,HIGH
SLC|EWR|MAX|4,SLC,EWR,MAX,4,04_Recent_8W,4.166666666666666,HIGH
SLC|EWR|MAX|5,SLC,EWR,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|EWR|MAX|6,SLC,EWR,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|EWR|MAX|7,SLC,EWR,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|IAD|EXP|2,SLC,IAD,EXP,2,06_Prior_Week,38.55421686746988,MEDIUM
SLC|IAD|EXP|3,SLC,IAD,EXP,3,09_Exp_Smoothing,0.0,HIGH
SLC|IAD|EXP|4,SLC,IAD,EXP,4,04_Recent_8W,1.261467889908257,HIGH
SLC|IAD|EXP|5,SLC,IAD,EXP,5,01_Historical_Baseline,999.0,LOW
SLC|IAD|MAX|2,SLC,IAD,MAX,2,18_Clustering,46.10901071203529,MEDIUM
SLC|IAD|MAX|3,SLC,IAD,MAX,3,03_Recent_4W_HYBRID,9.375,HIGH
SLC|IAD|MAX|4,SLC,IAD,MAX,4,04_Recent_8W,1.0416666666666663,HIGH
SLC|IAD|MAX|5,SLC,IAD,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|IAD|MAX|6,SLC,IAD,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|IAD|MAX|7,SLC,IAD,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|IAH|EXP|3,SLC,IAH,EXP,3,01_Historical_Baseline,0.0,HIGH
SLC|IAH|EXP|4,SLC,IAH,EXP,4,01_Historical_Baseline,0.0,HIGH
SLC|IAH|EXP|5,SLC,IAH,EXP,5,01_Historical_Baseline,0.0,HIGH
SLC|IAH|MAX|2,SLC,IAH,MAX,2,18_Clustering,70.48826777087646,LOW
SLC|IAH|MAX|3,SLC,IAH,MAX,3,07_Same_Week_Last_Year,11.11111111111111,HIGH
SLC|IAH|MAX|4,SLC,IAH,MAX,4,02_Recent_2W,4.3478260869565215,HIGH
SLC|IAH|MAX|5,SLC,IAH,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|IAH|MAX|6,SLC,IAH,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|IAH|MAX|7,SLC,IAH,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|MCI|MAX|2,SLC,MCI,MAX,2,18_Clustering,77.04643048845948,LOW
SLC|MCI|MAX|3,SLC,MCI,MAX,3,07_Same_Week_Last_Year,10.714285714285714,HIGH
SLC|MCI|MAX|4,SLC,MCI,MAX,4,13_Weighted_Recent_Week,0.0,HIGH
SLC|MCI|MAX|5,SLC,MCI,MAX,5,01_Historical_Baseline,0.0,HIGH
SLC|MCI|MAX|6,SLC,MCI,MAX,6,01_Historical_Baseline,0.0,HIGH
SLC|MCI|MAX|7,SLC,MCI,MAX,7,01_Historical_Baseline,0.0,HIGH
SLC|MCO|MAX|2,SLC,MCO,MAX,2,18_Clustering,50.42028985507246,LOW
SLC|MCO|MAX|3,SLC,MCO,MAX,3,03_Recent_4W_HYBRID,3.125,HIGH
SLC|MCO|MAX|4,SLC,MCO,MAX,4,16_ML_Regressor,4.568667085520476,HIGH
SLC|MCO|MAX|5,SLC,MCO,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|MCO|MAX|6,SLC,MCO,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|MCO|MAX|7,SLC,MCO,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|ORD|EXP|3,SLC,ORD,EXP,3,01_Historical_Baseline,0.0,HIGH
SLC|ORD|EXP|4,SLC,ORD,EXP,4,01_Historical_Baseline,0.0,HIGH
SLC|ORD|EXP|5,SLC,ORD,EXP,5,01_Historical_Baseline,0.0,HIGH
SLC|ORD|MAX|2,SLC,ORD,MAX,2,18_Clustering,85.0663523659857,LOW
SLC|ORD|MAX|3,SLC,ORD,MAX,3,07_Same_Week_Last_Year,5.714285714285714,HIGH
SLC|ORD|MAX|4,SLC,ORD,MAX,4,16_ML_Regressor,14.421372775399584,HIGH
SLC|ORD|MAX|5,SLC,ORD,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|ORD|MAX|6,SLC,ORD,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|ORD|MAX|7,SLC,ORD,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|PHX|MAX|2,SLC,PHX,MAX,2,18_Clustering,71.82971014492753,LOW
SLC|PHX|MAX|3,SLC,PHX,MAX,3,08_Week_Specific,4.310344827586207,HIGH
SLC|PHX|MAX|4,SLC,PHX,MAX,4,07_Same_Week_Last_Year,4.166666666666666,HIGH
SLC|PHX|MAX|5,SLC,PHX,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|PHX|MAX|6,SLC,PHX,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|PHX|MAX|7,SLC,PHX,MAX,7,01_Historical_Baseline,999.0,LOW
SLC|SFO|MAX|3,SLC,SFO,MAX,3,01_Historical_Baseline,999.0,LOW
SLC|SFO|MAX|4,SLC,SFO,MAX,4,01_Historical_Baseline,999.0,LOW
SLC|SFO|MAX|5,SLC,SFO,MAX,5,01_Historical_Baseline,999.0,LOW
SLC|SFO|MAX|6,SLC,SFO,MAX,6,01_Historical_Baseline,999.0,LOW
SLC|SFO|MAX|7,SLC,SFO,MAX,7,01_Historical_Baseline,999.0,LOW
